Node Number	LOC_DEFX ()
1	0,25595
2	-0,39792
3	-0,69971
4	-1,6358
5	-2,4918
6	-3,2123
7	-3,7506
8	-4,0719
9	-4,1554
10	-3,9957
11	-3,6031
12	-3,0031
13	-2,2344
14	-1,3469
15	-0,39792
16	-0,39792
17	-0,39792
18	-0,39792
19	-0,39792
20	-0,39792
21	-0,39792
22	-0,39792
23	1,533
24	0,54636
25	-0,44785
26	-1,4417
27	-2,4271
28	-3,3962
29	-4,3413
30	-5,2547
31	-6,1291
32	-6,9575
33	-7,7333
34	-8,4501
35	-9,1023
36	-9,6847
37	-10,192
38	-10,622
39	-10,969
40	-11,231
41	-11,406
42	-11,493
43	-11,491
44	-11,399
45	-11,22
46	-10,953
47	-10,602
48	-10,169
49	-9,6572
50	-9,0712
51	-8,4157
52	-7,6957
53	-6,9172
54	-6,0863
55	-5,2098
56	-4,2946
57	-3,3481
58	-2,378
59	-1,3919
60	0,41558
61	0,57521
62	0,73484
63	0,89447
64	1,0541
65	1,2137
66	1,3734
67	-0,39792
68	-0,39792
69	-0,39792
70	-0,39792
71	-0,39792
72	-0,39792
73	-0,39792
74	-0,39792
75	-0,39792
76	-0,39792
77	-0,39792
78	-0,39792
79	-0,39792
80	-0,39792
81	-0,39792
82	-0,39792
83	-0,39792
84	-0,39792
85	-0,39792
86	-0,39792
87	-0,39792
88	-0,39792
89	-0,39792
90	-0,39792
91	-0,39792
92	-0,39792
93	1,533
94	1,533
95	1,533
96	1,533
97	0,25595
98	1,4658
99	1,3986
100	1,3314
101	1,2641
102	1,1969
103	1,1297
104	1,0625
105	0,99529
106	0,92808
107	0,86086
108	0,79365
109	0,72644
110	0,65923
111	0,59201
112	0,5248
113	0,45759
114	0,39038
115	0,32316
116	0,25595
117	0,25595
118	0,25595
119	-0,79384
120	-1,1893
121	-1,5837
122	-1,9766
123	-2,3675
124	-2,7558
125	-3,1412
126	-3,5231
127	-3,9011
128	-4,2745
129	-4,6431
130	-5,0062
131	-5,3635
132	-5,7145
133	-6,0587
134	-6,3957
135	-6,7251
136	-7,0465
137	-7,3594
138	-7,6634
139	-7,9582
140	-8,2434
141	-8,5186
142	-8,7835
143	-9,0377
144	-9,281
145	-9,5129
146	-9,7333
147	-9,9418
148	-10,138
149	-10,322
150	-10,493
151	-10,652
152	-10,797
153	-10,93
154	-11,049
155	-11,154
156	-11,246
157	-11,323
158	-11,387
159	-11,437
160	-11,473
161	-11,495
162	-11,503
163	-11,497
164	-11,476
165	-11,441
166	-11,393
167	-11,33
168	-11,254
169	-11,164
170	-11,06
171	-10,942
172	-10,811
173	-10,667
174	-10,51
175	-10,34
176	-10,157
177	-9,9618
178	-9,7545
179	-9,5353
180	-9,3045
181	-9,0623
182	-8,8092
183	-8,5453
184	-8,2711
185	-7,9869
186	-7,693
187	-7,3899
188	-7,0778
189	-6,7573
190	-6,4287
191	-6,0924
192	-5,7489
193	-5,3986
194	-5,0419
195	-4,6793
196	-4,3113
197	-3,9383
198	-3,5608
199	-3,1792
200	-2,7942
201	-2,406
202	-2,0154
203	-1,6227
204	-1,2284
205	-0,83304
206	-0,43715
207	-4,121e-002
208	0,35428
209	0,74881
210	1,1419
211	-0,13066
212	-0,52014
213	-0,90831
214	-1,291
215	-1,6641
216	-2,0236
217	-2,3657
218	-2,6867
219	-2,9831
220	-3,2517
221	-3,4897
222	-3,6946
223	-3,8641
224	-3,9964
225	-4,09
226	-4,1441
227	-4,1579
228	-4,1314
