Node Number	LOC_DEFX ()
1	2,618
2	2,618
3	1,7165
4	1,1594
5	1,1594
6	1,7165
7	2,618
8	2,618
9	2,618
10	2,618
11	2,618
12	1,668
13	0,75961
14	-6,7589e-002
15	-0,77742
16	-1,3389
17	-1,7274
18	-1,9259
19	-1,9259
20	-1,7274
21	-1,3389
22	-0,77742
23	-6,7589e-002
24	0,75961
25	1,668
26	2,618
27	3,5194
28	4,0765
29	4,0765
30	3,5194
31	2,618
32	2,618
33	2,618
34	2,618
35	3,5679
36	4,4763
37	5,3035
38	6,0134
39	6,5748
40	6,9633
41	7,1619
42	7,1619
43	6,9633
44	6,5748
45	6,0134
46	5,3035
47	4,4763
48	3,5679
49	2,618
50	2,618
51	2,618
52	2,618
53	2,618
54	2,618
55	2,618
56	2,618
57	2,618
58	2,618
59	2,618
60	2,618
61	2,618
62	2,618
63	2,618
64	2,618
65	2,618
66	2,618
67	2,618
68	2,618
69	2,618
70	2,618
71	2,618
72	2,618
73	2,618
74	2,618
75	2,618
76	2,618
77	2,618
78	2,618
79	2,618
80	2,618
81	2,618
82	2,618
83	2,618
84	2,618
85	2,618
86	2,618
87	2,618
88	3,0162
89	3,4114
90	3,8005
91	4,1806
92	4,5489
93	4,9024
94	5,2386
95	5,5548
96	5,8487
97	6,118
98	6,3606
99	6,5748
100	6,7588
101	6,9114
102	7,0312
103	7,1175
104	7,1695
105	7,1869
106	7,1695
107	7,1175
108	7,0312
109	6,9114
110	6,7588
111	6,5748
112	6,3606
113	6,118
114	5,8487
115	5,5548
116	5,2386
117	4,9024
118	4,5489
119	4,1806
120	3,8005
121	3,4114
122	3,0162
123	2,618
124	2,618
125	2,618
126	2,618
127	2,618
128	2,618
129	2,618
130	2,618
131	2,618
132	2,618
133	2,618
134	2,985
135	3,3307
136	3,6349
137	3,8801
138	4,0519
139	4,1404
140	4,1404
141	4,0519
142	3,8801
143	3,6349
144	3,3307
145	2,985
146	2,2198
147	1,8246
148	1,4354
149	1,0553
150	0,68705
151	0,3335
152	-2,6696e-003
153	-0,31889
154	-0,61276
155	-0,88205
156	-1,1247
157	-1,3389
158	-1,5229
159	-1,6754
160	-1,7953
161	-1,8816
162	-1,9336
163	-1,951
164	-1,9336
165	-1,8816
166	-1,7953
167	-1,6754
168	-1,5229
169	-1,3389
170	-1,1247
171	-0,88205
172	-0,61276
173	-0,31889
174	-2,6695e-003
175	0,3335
176	0,68705
177	1,0553
178	1,4354
179	1,8246
180	2,2198
181	2,251
182	1,9053
183	1,601
184	1,3558
185	1,184
186	1,0955
187	1,0955
188	1,184
189	1,3558
190	1,601
191	1,9053
192	2,251
193	4,1356
194	2,6691
195	2,8079
196	3,0039
197	3,2299
198	3,4664
199	3,7013
200	3,9261
201	3,8116
202	3,5052
203	3,2267
204	2,9857
205	2,7934
206	2,6645
207	2,618
208	3,0167
209	3,4086
210	3,7869
211	4,1452
212	4,4773
213	4,7775
214	5,0407
215	5,2623
216	5,4386
217	5,5665
218	5,6438
219	5,6692
220	5,6424
221	5,5636
222	5,4343
223	5,2568
224	5,0339
225	4,7697
226	4,4685
227	2,618
228	2,618
229	2,618
230	2,618
231	2,618
232	2,618
233	2,618
234	2,618
235	2,618
236	2,618
237	1,1003
238	0,76741
239	0,46625
240	0,202
241	-2,0829e-002
242	-0,1984
243	-0,32767
244	-0,40642
245	-0,43331
246	-0,40787
247	-0,33053
248	-0,20263
249	-2,6358e-002
250	0,19526
251	0,45843
252	0,75864
253	1,0907
254	1,449
255	1,8274
256	2,2192
257	2,5715
258	2,4426
259	2,2502
260	2,0093
261	1,7308
262	1,4243
263	1,3098
264	1,5346
265	1,7695
266	2,0061
267	2,232
268	2,4281
269	2,5668
270	2,1775
271	2,3607
272	2,2702
273	2,2053
274	2,1519
275	2,1001
276	1,7798
277	1,5275
278	1,3282
279	0,73364
280	0,38101
281	7,2761e-002
282	-0,19524
283	-0,40389
284	-0,56179
285	-0,66705
286	-0,72177
287	-0,72267
288	-0,66809
289	-0,55808
290	-0,39466
291	-0,18106
292	7,9579e-002
293	0,37734
294	0,70145
295	1,0469
296	1,4264
297	1,8902
298	1,111
299	1,9064
300	1,6387
301	1,2641
302	0,85443
303	0,49383
304	0,15441
305	-0,16747
306	-0,46293
307	-0,72249
308	-0,97656
309	-1,2027
310	-1,4101
311	-1,5755
312	-1,7041
313	-1,8054
314	-1,8752
315	-1,9072
316	-1,9089
317	-1,8751
318	-1,8017
319	-1,6989
320	-1,5662
321	-1,3933
322	-1,1935
323	-0,97056
324	-0,71049
325	-0,4299
326	-0,13575
327	0,18536
328	0,5342
329	0,89015
330	1,2545
331	1,6994
332	2,0692
333	0,90308
334	2,2791
335	1,8614
336	2,0386
337	1,8798
338	1,7255
339	1,3546
340	1,4611
341	1,1579
342	0,92713
343	0,50604
344	-3,6422e-002
345	-0,35937
346	-0,62294
347	-0,78097
348	-0,91196
349	-0,99936
350	-1,033
351	-1,0079
352	-0,93209
353	-0,77983
354	-0,57652
355	-0,32059
356	-1,6937e-002
357	0,32406
358	0,67014
359	0,98932
360	1,6342
361	1,5748
362	1,0031
363	0,69836
364	0,39388
365	1,0121e-002
366	-0,26811
367	-0,49864
368	-0,76858
369	-0,93137
370	-1,2192
371	-1,4267
372	-1,5353
373	-1,6366
374	-1,7541
375	-1,7796
376	-1,7877
377	-1,8087
378	-1,7337
379	-1,6235
380	-1,5508
381	-1,3856
382	-1,1682
383	-1,0062
384	-0,76337
385	-0,45312
386	-0,22573
387	8,4189e-002
388	0,407
389	0,7531
390	1,094
391	1,4108
392	0,67969
393	0,18875
394	1,2745
395	1,4982
396	1,1393
397	0,82292
398	0,52739
399	0,23139
400	-9,3615e-002
401	-0,35093
402	-0,68054
403	-0,96864
404	-1,1175
405	-1,2432
406	-1,319
407	-1,3358
408	-1,2805
409	-1,1665
410	-0,97294
411	-0,72537
412	-0,42252
413	-7,1035e-002
414	0,28699
415	0,6385
416	0,95236
417	0,19173
418	-0,13001
419	-0,60493
420	-0,90921
421	-1,2732
422	-1,4101
423	-1,567
424	-1,5979
425	-1,6099
426	-1,4904
427	-1,3599
428	-1,0997
429	-0,83162
430	-0,46117
431	-9,2735e-002
432	0,32176
433	0,6667
434	0,98808
435	1,3123
436	-0,6119
437	-0,86247
438	-0,3568
439	-1,0604
440	1,1936
441	2,3533
442	2,0433
443	1,7087
444	1,4272
445	1,217
446	1,0882
447	1,0484
448	1,0993
449	1,2395
450	1,4605
451	1,7453
452	2,06
453	2,3434
454	2,2353
455	2,1182
456	1,879
457	1,6354
458	1,295
459	2,2342
460	2,2524
461	2,2052
462	2,135
463	0,87792
464	0,64021
465	0,33778
466	0,22456
467	7,4504e-002
468	-7,8498e-002
469	3,5135e-004
470	-5,3004e-002
471	-7,2686e-002
472	0,14467
473	0,25522
474	0,34451
475	0,68793
476	0,9294
477	1,1355
478	1,5954
479	2,038
480	1,0858
481	1,8012
482	1,4669
483	1,2047
484	1,0258
485	0,94133
486	0,95511
487	1,0677
488	1,2593
489	1,5569
490	1,877
491	1,6034
492	1,2772
493	1,8856
494	1,9498
495	1,8067
496	0,62049
497	0,48961
498	0,24728
499	0,27436
500	0,21696
501	0,61147
502	0,62118
503	1,157
504	1,3324
505	1,0042
506	0,91449
507	0,40809
508	0,43506
509	0,89898
510	1,4646
511	1,1743
512	0,91316
513	0,77458
514	0,72088
515	0,81577
516	1,0326
517	1,3627
518	1,6052
519	0,82559
520	0,54452
521	0,48912
522	0,54138
523	0,89052
524	0,64993
525	1,1152
526	1,0812
527	2,8829
528	3,1905
529	3,5198
530	3,8003
531	4,0125
532	4,1429
533	4,1848
534	4,1366
535	4,0001
536	3,7799
537	3,4923
538	3,1763
539	2,8925
540	3,0007
541	3,1178
542	3,3569
543	3,6007
544	3,9599
545	3,0926
546	3,0323
547	3,0161
548	3,0084
549	3,1571
550	3,6172
551	4,0854
552	4,3818
553	4,6101
554	4,8217
555	5,0096
556	5,1256
557	5,2275
558	5,2737
559	5,2831
560	5,2295
561	5,1431
562	4,9994
563	4,8174
564	4,6217
565	4,4715
566	4,1915
567	3,4142
568	3,7459
569	4,0101
570	4,1886
571	4,2773
572	4,2725
573	4,1757
574	3,9915
575	3,6896
576	3,3589
577	3,6345
578	3,9378
579	4,3149
580	3,4354
581	3,4111
582	3,324
583	3,7994
584	4,0829
585	4,2306
586	4,4613
587	4,6743
588	4,7666
589	4,9187
590	4,895
591	5,0071
592	4,917
593	4,8906
594	4,7816
595	4,5964
596	4,342
597	3,7024
598	4,0431
599	4,2781
600	4,4188
601	4,4736
602	4,4142
603	4,2454
604	3,8871
605	3,6529
606	3,9318
607	4,1264
608	4,4181
609	4,6226
610	4,7044
611	4,6681
612	4,6438
613	4,4649
614	4,1992
615	3,0647
616	3,0598
617	3,0499
618	2,9197
619	2,9575
620	3,1451
621	3,4281
622	3,666
623	3,89
624	3,2733
625	3,7671
626	4,1467
627	4,4979
628	4,8542
629	5,1682
630	5,4285
631	5,6359
632	5,7957
633	5,9043
634	5,9582
635	5,9545
636	5,8944
637	5,7795
638	5,6141
639	5,4077
640	5,1601
641	4,8707
642	4,5059
643	4,1173
644	3,3227
645	3,6028
646	3,9728
647	4,397
648	4,7427
649	5,0797
650	5,4039
651	5,7
652	5,9686
653	6,2096
654	6,4429
655	6,6464
656	6,8091
657	6,9421
658	7,0445
659	7,1105
660	7,1399
661	7,1428
662	7,1082
663	7,0323
664	6,9326
665	6,7994
666	6,6274
667	6,4281
668	6,2021
669	5,9412
670	5,6649
671	5,3714
672	5,0483
673	4,6973
674	4,3315
675	4,0127
676	3,6376
677	3,2322
678	4,3304
679	3,6769
680	3,3744
681	3,4811
682	3,3241
683	3,8593
684	4,0277
685	4,2939
686	3,7558
687	4,1704
688	4,4739
689	4,8676
690	5,3125
691	5,5846
692	5,821
693	6,0165
694	6,1596
695	6,2457
696	6,2695
697	6,2411
698	6,1352
699	5,976
700	5,7793
701	5,5314
702	5,2856
703	4,7289
704	3,6525
705	4,2147
706	4,5419
707	4,8379
708	5,2126
709	5,4994
710	5,7792
711	5,9767
712	6,2285
713	6,4646
714	6,6593
715	6,7704
716	6,8884
717	6,9934
718	7,0083
719	7,023
720	7,0382
721	6,9589
722	6,8578
723	6,7835
724	6,619
725	6,4023
726	6,2344
727	5,9637
728	5,6851
729	5,46
730	5,1657
731	4,8188
732	4,4354
733	4,0191
734	3,3409
735	4,5366
736	5,1166
737	3,7717
738	4,0576
739	4,3982
740	4,7329
741	4,1755
742	4,6619
743	5,3095
744	5,7329
745	5,9764
746	6,2114
747	6,3995
748	6,5115
749	6,5616
750	6,5516
751	6,4947
752	6,3363
753	6,1358
754	5,8734
755	5,6047
756	5,4061
757	4,9666
758	5,0283
759	5,304
760	5,6583
761	5,9467
762	6,2146
763	6,4927
764	6,6496
765	6,7826
766	6,823
767	6,8244
768	6,7206
769	6,5939
770	6,3354
771	6,0649
772	5,6271
773	5,3381
774	4,941
775	4,5332
776	4,0798
777	5,045
778	5,5719
779	5,8043
780	2,297
781	2,4728
782	2,4612
783	2,578
784	2,2445
785	2,5444
786	2,4151
787	2,2953
788	1,9633
789	1,7162
790	2,5967
791	2,5803
792	2,5728
793	2,5661
794	2,4477
795	2,2791
796	2,0827
797	1,9126
798	2,5671
799	2,0573
800	2,4714
801	2,3096
802	2,465
803	2,1418
804	2,9932
805	2,7801
806	2,7557
807	2,8306
808	2,9231
809	3,1573
810	2,6926
811	2,8209
812	2,9502
813	3,2829
814	3,552
815	2,638
816	2,6539
817	2,6656
818	2,668
819	2,6694
820	2,8014
821	2,9865
822	3,4234
823	3,1025
824	3,2778
825	3,088
826	2,1437
827	1,7217
828	1,4856
829	1,2662
830	1,1296
831	1,0843
832	1,121
833	1,226
834	1,4109
835	1,6557
836	1,9383
837	1,2664
838	1,0996
839	1,5321
840	1,8102
841	1,8238
842	1,7696
843	1,7592
844	2,0312
845	1,7931
846	1,8506
847	1,7196
848	1,7877
849	1,5
850	1,3529
851	1,2044
852	1,0864
853	1,0982
854	1,149
855	1,2424
856	1,5005
857	1,1013
858	1,2078
859	1,2269
860	1,3432
861	1,2547
862	1,3084
863	1,3825
864	1,2339
865	1,0843
866	1,1189
867	1,0955
868	1,0911
869	2,0564
870	1,6471
871	1,2239
872	0,87014
873	0,49746
874	0,16656
875	-0,15564
876	-0,4671
877	-0,75264
878	-1,0067
879	-1,2322
880	-1,43
881	-1,5988
882	-1,7357
883	-1,8395
884	-1,9096
885	-1,9458
886	-1,9475
887	-1,9145
888	-1,8469
889	-1,7448
890	-1,6092
891	-1,4415
892	-1,2432
893	-1,0162
894	-0,76294
895	-0,48566
896	-0,18559
897	0,13062
898	0,46698
899	0,81277
900	1,1836
901	1,5586
902	1,9285
903	1,8813
904	1,5564
905	1,3562
906	1,699
907	1,6744
908	1,7895
909	1,9299
910	0,86381
911	0,22619
912	-0,41241
913	-1,5402
914	-1,842
915	-1,9506
916	-1,8653
917	-1,5944
918	-1,168
919	-0,59099
920	0,15971
921	1,0619
922	-1,0507
923	1,4956
924	0,89204
925	0,39406
926	3,6121e-002
927	-0,30627
928	-0,62106
929	-0,88666
930	-1,1214
931	-1,3282
932	-1,5133
933	-1,667
934	-1,7882
935	-1,8759
936	-1,9298
937	-1,9508
938	-1,9372
939	-1,8889
940	-1,8051
941	-1,6867
942	-1,5358
943	-1,3533
944	-1,141
945	-0,90509
946	-0,64079
947	-0,34477
948	-5,8603e-002
949	0,26542
950	0,58901
951	0,93069
952	1,453
953	0,45454
954	0,25517
955	0,74215
956	0,76624
957	1,2126
958	7,4435e-002
959	-0,69658
960	-1,3022
961	-1,7035
962	-1,9138
963	-1,9378
964	-1,7672
965	-1,4198
966	-1,0115
967	-0,47762
968	0,76135
969	0,26138
970	-0,10547
971	-0,48012
972	-0,78836
973	-1,0072
974	-1,2058
975	-1,4219
976	-1,5835
977	-1,7272
978	-1,8341
979	-1,9017
980	-1,9425
981	-1,949
982	-1,921
983	-1,8562
984	-1,7553
985	-1,6203
986	-1,4561
987	-1,2513
988	-1,0429
989	-0,78019
990	-0,46288
991	-7,6829e-002
992	0,49804
993	-0,43925
994	-0,23003
995	-1,0184
996	-1,5284
997	-1,8219
998	-1,9469
999	-1,8898
1000	-1,6096
1001	-1,1377
1002	-0,30465
1003	-4,9628e-002
1004	-0,68419
1005	-1,0066
1006	-1,2881
1007	-1,5807
1008	-1,7682
1009	-1,8963
1010	-1,9467
1011	-1,9431
1012	-1,8983
1013	-1,8154
1014	-1,6953
1015	-1,5429
1016	-1,36
1017	-1,0555
1018	-0,62209
1019	-0,93509
1020	3,1006
1021	3,5156
1022	3,7503
1023	3,9723
1024	4,1087
1025	4,1516
1026	4,1158
1027	4,0115
1028	3,8258
1029	3,5804
1030	3,2977
1031	3,7495
1032	4,1364
1033	3,9631
1034	3,2705
1035	3,4303
1036	3,4643
1037	3,3546
1038	3,2009
1039	3,4749
1040	3,5083
1041	3,5393
1042	3,4427
1043	3,736
1044	3,884
1045	4,0373
1046	4,1482
1047	4,141
1048	4,0909
1049	3,9948
1050	3,7358
1051	4,0313
1052	4,1363
1053	3,995
1054	3,936
1055	3,7967
1056	3,9421
1057	4,0005
1058	4,0643
1059	4,1502
1060	4,1236
1061	4,134
1062	4,1516
1063	4,1195
1064	3,1299
1065	3,734
1066	4,0517
1067	4,3669
1068	4,7127
1069	5,0753
1070	5,4083
1071	5,7049
1072	5,9811
1073	6,2342
1074	6,4593
1075	6,6581
1076	6,8288
1077	6,969
1078	7,0744
1079	7,1453
1080	7,1817
1081	7,1833
1082	7,1499
1083	7,0821
1084	6,981
1085	6,8474
1086	6,6815
1087	6,4843
1088	6,2572
1089	6,0008
1090	5,7256
1091	5,4296
1092	5,1148
1093	4,7718
1094	4,4016
1095	4,0141
1096	3,6758
1097	3,3157
1098	3,8525
1099	3,5473
1100	3,349
1101	3,3025
1102	3,5032
1103	3,6646
1104	3,7327
1105	4,125
1106	5,7791
1107	6,3843
1108	6,8399
1109	7,1048
1110	7,1862
1111	7,0726
1112	6,7642
1113	6,2793
1114	5,6266
1115	4,7098
1116	3,9772
1117	5,0207
1118	4,1674
1119	4,1657
1120	4,494
1121	4,8639
1122	5,2936
1123	5,5758
1124	5,8414
1125	6,1024
1126	6,3372
1127	6,5467
1128	6,7337
1129	6,8926
1130	7,0208
1131	7,1107
1132	7,1659
1133	7,1868
1134	7,1723
1135	7,1221
1136	7,0394
1137	6,9254
1138	6,7786
1139	6,599
1140	6,3883
1141	6,1447
1142	5,869
1143	5,5733
1144	5,2898
1145	5,009
1146	4,6356
1147	4,2308
1148	3,756
1149	4,637
1150	4,6808
1151	3,9753
1152	4,5347
1153	4,5952
1154	6,191
1155	5,5531
1156	6,6702
1157	7,0082
1158	7,1796
1159	7,1457
1160	6,9166
1161	6,507
1162	5,9421
1163	5,2907
1164	4,6845
1165	5,2012
1166	5,607
1167	5,969
1168	6,2109
1169	6,4292
1170	6,6189
1171	6,7996
1172	6,9505
1173	7,0713
1174	7,138
1175	7,1792
1176	7,1846
1177	7,1536
1178	7,0816
1179	6,9911
1180	6,8699
1181	6,7004
1182	6,5161
1183	6,2862
1184	6,0246
1185	5,6623
1186	5,299
1187	4,9024
1188	4,4743
1189	5,4373
1190	5,446
1191	6,8176
1192	6,4106
1193	7,129
1194	7,1701
1195	7,0305
1196	6,6979
1197	6,1943
1198	5,3131
1199	5,7319
1200	6,0893
1201	6,2947
1202	6,4582
1203	6,6737
1204	6,8548
1205	7,0106
1206	7,135
1207	7,1849
1208	7,1741
1209	7,1233
1210	7,0015
1211	6,8411
1212	6,6465
1213	6,4307
1214	6,1666
1215	5,8191
1216	7,0168
1217	6,262
1218	3,3857
1219	6,0307
1220	6,0128
1221	6,4195
1222	-0,22538
1223	-0,87007
1224	-7,7882e-002
1225	1,6697
1226	3,5296
1227	5,3243
1228	5,1171
1229	3,779
1230	1,337
1231	5,2066
1232	-0,43296
1233	6,0341
1234	6,2049
1235	4,3785
1236	0,62612
1237	-0,73934
1238	3,5471
1239	4,7236
1240	3,3803
1241	1,87
1242	0,5399
1243	0,26262
1244	0,55414
1245	4,6416
1246	4,571
1247	2,6292
1248	1,4556
1249	5,9303
1250	0,47672
1251	5,7675
1252	5,078
1253	7,0504e-002
1254	1,0033
1255	4,2652
1256	2,8429
1257	2,393
1258	-0,97426
1259	-1,1861
1260	0,87844
1261	3,3368
1262	1,8657
1263	5,2283
1264	2,0264
1265	2,618
1266	2,618
1267	2,618
1268	2,618
1269	2,618
1270	2,618
1271	2,618
1272	2,618
1273	2,618
1274	2,618
1275	2,618
1276	2,618
1277	2,618
1278	2,618
1279	2,618
1280	2,618
1281	2,618
1282	2,618
1283	2,618
1284	2,618
1285	2,618
1286	3,4931
1287	6,2965
1288	3,4278
1289	-0,42547
1290	1,7688
1291	0,91787
1292	-0,13718
1293	-1,11
1294	3,4617
1295	5,1024
1296	0,48179
1297	-0,96911
1298	2,0292
1299	6,2966
1300	1,7011
1301	-0,18612
1302	-0,24206
1303	-0,52593
1304	5,673
1305	0,44077
1306	-0,64242
1307	0,1128
1308	6,2598
1309	5,2926
1310	2,9821
1311	4,2957
1312	6,4828
1313	3,4376
1314	6,467
1315	0,87133
1316	1,7927
1317	2,3788
1318	4,0956
1319	5,8837
1320	1,9002
1321	0,50805
1322	-1,2649
1323	1,5133
1324	4,1594
1325	5,8492
1326	5,1664
1327	3,4883
1328	4,6029
1329	1,7946
1330	5,1152
1331	0,20643
1332	0,36026
1333	3,2348
1334	5,0021
1335	5,8378
1336	-0,63509
1337	1,8162
1338	-1,5506
1339	3,0554
1340	0,40326
1341	-0,97129
1342	0,90731
1343	3,439
1344	4,6488
1345	4,1888
1346	-1,356
1347	-0,15948
1348	4,7702
1349	6,1236
1350	0,85039
1351	3,2971
1352	2,4159
1353	-4,0554e-002
1354	3,2456
1355	4,1553
1356	1,811
1357	5,6348
1358	4,79
1359	5,0531
1360	0,40585
1361	6,253
1362	4,8057
1363	3,2684
1364	4,0203
1365	6,3092
1366	5,4285
1367	-0,61134
1368	1,8074
1369	1,0038
1370	1,0685
1371	5,5353
1372	-0,71246
1373	3,4159
1374	5,0284
1375	1,9696
1376	2,0586
1377	0,9091
1378	3,6293
1379	-0,90307
1380	5,8594e-002
1381	2,0873
1382	1,817
1383	1,6123
1384	5,5314
1385	6,0275
1386	1,8804
1387	4,4575
1388	3,1784
1389	4,0219
1390	4,5469
1391	6,1922
1392	6,2327
1393	6,3035
1394	4,6314
1395	4,9079
1396	6,0596
1397	1,8562
1398	4,072
1399	0,2467
1400	1,6517
1401	-0,77872
1402	0,62079
1403	-1,1254
1404	4,0843
1405	4,337
1406	5,2877
1407	0,32292
1408	3,9522
1409	3,0972
1410	5,3214
1411	2,1034
1412	2,3356
1413	1,4097
1414	-7,905e-002
1415	-1,214
1416	0,44637
1417	-0,90256
1418	3,6051
1419	3,9351
1420	3,4058
1421	3,3103
1422	-1,2099
1423	5,5718
1424	4,13
1425	4,8613
1426	4,265
1427	-1,2744
1428	-1,0772
1429	4,8398
